model,n Selected,type,Counts,Method,Train Accuracy,Test Accuracy,MCC,F1,features
Grandient Boosting,93,by methods,n/a,RFE - Random Forest,0.9864197530864197,0.5517241379310345,0.2140048708770386,0.5287664958558126,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', 'Total Teachers 2018-2019', 'Avg Family Size 10', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2021-2022', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 4 2020-2021', '% Students Tested Reading - Grade 3 2018-2019', '% Prek 2020-2021', '% K 2021-2022', '% K 2020-2021', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Married-noChild 10', '% HH Female-Child 10', '% HH 1 Male 10', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Free or Reduced Lunch 2021-2022', '% Free or Reduced Lunch 2018-2019', '% County Infected 07/28/2021', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 15-19 Pop 10', '% ADA 2018-2019', '# of Households 10', 'Total Staff 2018-2019', '% White Students 2020-2021', '% White Students 2018-2019', '% Students Tested Reading - Grade 7 2021-2022', '% Hispanic Students 2021-2022', '% Hispanic Students 2018-2019', '% HH Married-Child 10', '% HH 1 Female 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 09/28/20', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 5-9 Pop 10', '% ADA 2021-2022', 'Avg Household Size 10', '% Students Tested Reading - Grade 3 2020-2021', '% Age 25-34 Pop 10']"
Grandient Boosting,69,by methods,n/a,SFS - KNN,0.9691358024691358,0.5566502463054187,0.22275870038114526,0.5349670549603992,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% Grades 1-8 2021-2022', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Avg Family Size 10', '22-Suburb: Mid-size', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2020-2021', '% Prek 2020-2021', '% K 2021-2022', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Female-Child 10', '% Grades 1-8 2020-2021', '% Free or Reduced Lunch 2018-2019', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '# of Households 10', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '11-City: Large', '% of Population in Poverty', '% White Students 2020-2021', '% Housing Renter Occup 10', '% HH Married-Child 10', '% HH Male-Child 10', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 20-24 Pop 10', '13-City: Small', '% Title I Eligible School 2018-2019', '% Age 10-14 Pop 10']"
Grandient Boosting,69,by methods,n/a,SFS - Ridge,0.9592592592592593,0.4975369458128079,0.1018377497054588,0.4632635039911717,"['% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2018-2019', 'Median Age 10', '22-Suburb: Mid-size', '% Students Tested Reading - Grade 8 2021-2022', '% Male Pop 10', '% K 2020-2021', '% HH Married-noChild 10', '% Grades 1-8 2018-2019', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '# of Households 10', 'Median Age Male 10', '42-Rural: Distant', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '% HH Male-Child 10', '% Female Pop 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 09/28/20', '% County Deaths 01/29/2022', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 5-9 Pop 10', '% Age 35-44 Pop 10', '% Age 0-4 Pop 10', 'Median Age Female 10', '13-City: Small', '% County Infected 07/29/2022', '% County Infected 01/29/21', '% Age 25-34 Pop 10', '% Age 55-64 Pop 10']"
Grandient Boosting,6,by methods,n/a,RFE - Ridge,0.8271604938271605,0.4876847290640394,0.11337317445133147,0.47182922112115133,"['% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '% Asian or Asian/Pacific Islander Students 2018-2019', '% County Deaths 10/30/2022', '% County Deaths 01/29/2022']"
KNN,137,by counts,1,,0.7395061728395061,0.5270935960591133,0.20264976465273973,0.5190489189271653,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', 'Total Teachers 2018-2019', 'Median Age 10', 'Avg Family Size 10', '22-Suburb: Mid-size', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2021-2022', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 4 2020-2021', '% Students Tested Reading - Grade 3 2018-2019', '% Prek 2020-2021', '% Male Pop 10', '% K 2021-2022', '% K 2020-2021', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Married-noChild 10', '% HH Female-Child 10', '% HH 1 Male 10', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Free or Reduced Lunch 2021-2022', '% Free or Reduced Lunch 2018-2019', '% County Infected 07/28/2021', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '% ADA 2018-2019', '# of Households 10', 'Total Staff 2018-2019', 'Median Age Male 10', '42-Rural: Distant', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '11-City: Large', '% of Population in Poverty', '% White Students 2020-2021', '% White Students 2018-2019', '% Students Tested Reading - Grade 7 2021-2022', '% Housing Renter Occup 10', '% Hispanic Students 2021-2022', '% Hispanic Students 2018-2019', '% HH Married-Child 10', '% HH Male-Child 10', '% HH 1 Female 10', '% Female Pop 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 10/30/2022', '% County Deaths 09/28/20', '% County Deaths 01/29/2022', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 5-9 Pop 10', '% Age 35-44 Pop 10', '% Age 20-24 Pop 10', '% Age 0-4 Pop 10', '% ADA 2021-2022', 'Median Age Female 10', 'Avg Household Size 10', '43-Rural: Remote', '33-Town: Remote', '13-City: Small', '% Title I Eligible School 2018-2019', '% Students Tested Reading - Grade 3 2020-2021', '% School-wide Title I 2018-2019', '% Housing Vacant 10', '% Hispanic Pop 10', '% County Infected 10/30/2022', '% County Infected 07/29/2022', '% County Infected 01/29/21', '% Age 25-34 Pop 10', '% Age 10-14 Pop 10', '% Title I Eligible School 2021-2022', '% Title I Eligible School 2020-2021', '% School-wide Title I 2021-2022', '% School-wide Title I 2020-2021', '% County Infected 01/29/2022', '% Black Pop 10', '% Age 55-64 Pop 10']"
KNN,130,by counts,2,,0.7296296296296296,0.5024630541871922,0.16435018471398558,0.49522586045912614,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', 'Total Teachers 2018-2019', 'Median Age 10', 'Avg Family Size 10', '22-Suburb: Mid-size', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2021-2022', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 4 2020-2021', '% Students Tested Reading - Grade 3 2018-2019', '% Prek 2020-2021', '% Male Pop 10', '% K 2021-2022', '% K 2020-2021', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Married-noChild 10', '% HH Female-Child 10', '% HH 1 Male 10', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Free or Reduced Lunch 2021-2022', '% Free or Reduced Lunch 2018-2019', '% County Infected 07/28/2021', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '% ADA 2018-2019', '# of Households 10', 'Total Staff 2018-2019', 'Median Age Male 10', '42-Rural: Distant', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '11-City: Large', '% of Population in Poverty', '% White Students 2020-2021', '% White Students 2018-2019', '% Students Tested Reading - Grade 7 2021-2022', '% Housing Renter Occup 10', '% Hispanic Students 2021-2022', '% Hispanic Students 2018-2019', '% HH Married-Child 10', '% HH Male-Child 10', '% HH 1 Female 10', '% Female Pop 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 10/30/2022', '% County Deaths 09/28/20', '% County Deaths 01/29/2022', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 5-9 Pop 10', '% Age 35-44 Pop 10', '% Age 20-24 Pop 10', '% Age 0-4 Pop 10', '% ADA 2021-2022', 'Median Age Female 10', 'Avg Household Size 10', '43-Rural: Remote', '33-Town: Remote', '13-City: Small', '% Title I Eligible School 2018-2019', '% Students Tested Reading - Grade 3 2020-2021', '% School-wide Title I 2018-2019', '% Housing Vacant 10', '% Hispanic Pop 10', '% County Infected 10/30/2022', '% County Infected 07/29/2022', '% County Infected 01/29/21', '% Age 25-34 Pop 10', '% Age 10-14 Pop 10']"
KNN,115,by counts,3,,0.7333333333333333,0.4827586206896552,0.13872551959062976,0.4774074948608496,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', 'Total Teachers 2018-2019', 'Median Age 10', 'Avg Family Size 10', '22-Suburb: Mid-size', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2021-2022', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 4 2020-2021', '% Students Tested Reading - Grade 3 2018-2019', '% Prek 2020-2021', '% Male Pop 10', '% K 2021-2022', '% K 2020-2021', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Married-noChild 10', '% HH Female-Child 10', '% HH 1 Male 10', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Free or Reduced Lunch 2021-2022', '% Free or Reduced Lunch 2018-2019', '% County Infected 07/28/2021', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '% ADA 2018-2019', '# of Households 10', 'Total Staff 2018-2019', 'Median Age Male 10', '42-Rural: Distant', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '11-City: Large', '% of Population in Poverty', '% White Students 2020-2021', '% White Students 2018-2019', '% Students Tested Reading - Grade 7 2021-2022', '% Housing Renter Occup 10', '% Hispanic Students 2021-2022', '% Hispanic Students 2018-2019', '% HH Married-Child 10', '% HH Male-Child 10', '% HH 1 Female 10', '% Female Pop 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 10/30/2022', '% County Deaths 09/28/20', '% County Deaths 01/29/2022', '% Asian or Asian/Pacific Islander Students 2021-2022', '% Asian or Asian/Pacific Islander Students 2020-2021', '% Age 5-9 Pop 10', '% Age 35-44 Pop 10', '% Age 20-24 Pop 10', '% Age 0-4 Pop 10', '% ADA 2021-2022']"
KNN,82,by counts,4,,0.725925925925926,0.47783251231527096,0.10320286363061691,0.45421634368518055,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', 'Total Teachers 2018-2019', 'Median Age 10', 'Avg Family Size 10', '22-Suburb: Mid-size', '% White Students 2021-2022', '% Students Tested Reading - Grade 8 2021-2022', '% Students Tested Reading - Grade 8 2018-2019', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 5 2021-2022', '% Students Tested Reading - Grade 5 2020-2021', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 4 2020-2021', '% Students Tested Reading - Grade 3 2018-2019', '% Prek 2020-2021', '% Male Pop 10', '% K 2021-2022', '% K 2020-2021', '% Housing Owner Occup 10', '% Hispanic Students 2020-2021', '% HH Married-noChild 10', '% HH Female-Child 10', '% HH 1 Male 10', '% Grades 1-8 2020-2021', '% Grades 1-8 2018-2019', '% Free or Reduced Lunch 2021-2022', '% Free or Reduced Lunch 2018-2019', '% County Infected 07/28/2021', '% County Deaths 10/30/20', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Black or African American Students 2018-2019', '% Age 85-Up Pop 10', '% Age 75-84 Pop 10', '% Age 65-74 Pop 10', '% Age 45-54 Pop 10', '% Age 15-19 Pop 10', '% ADA 2018-2019', '# of Households 10']"
KNN,39,by counts,5,,0.7246913580246913,0.46798029556650245,0.11828068818667149,0.46188040634501615,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 7 2018-2019', '% Students Tested Reading - Grade 5 2018-2019', '% Students Tested Reading - Grade 4 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2021-2022', '% Grades 9-12 2020-2021', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', '% Asian Pop 10', '% ADA 2020-2021']"
KNN,16,by counts,6,,0.7123456790123457,0.4433497536945813,0.07785843406835065,0.434147185870525,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% Students Tested Reading - Grade 3 2021-2022', '% Prek 2021-2022', '% On Campus 09/28/20', '% Grades 1-8 2021-2022', '% Black or African American Students 2021-2022', '% Black or African American Students 2020-2021', '# of Housing Units 10', '# of Families 10']"
KNN,2,by counts,7,,0.7061728395061728,0.4729064039408867,0.12290983012590345,0.46025138555573514,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20']"
KNN,22,by methods,n/a,Variance Threshold,0.7185185185185186,0.47783251231527096,0.14633001027382825,0.47315794590230587,"['ARP ESSER III 21 NORM', 'Per Capita Income', 'County Population', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '# of Housing Units 10', '# of Families 10', 'Total Students 2021-2022', 'Total Students 2020-2021', 'Total Students 2018-2019', 'Median Household Income', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', 'Median Age 10', '# of Households 10', 'Median Age Male 10', '42-Rural: Distant', '% of Population in Poverty', 'Median Age Female 10', '43-Rural: Remote']"
KNN,55,by methods,n/a,Regularization - Lasso,0.7308641975308642,0.46798029556650245,0.13050115363993303,0.46150805314154003,"['ARP ESSER III 21 NORM', '% On Campus 10/30/20', 'Per Capita Income', 'CRRSA ESSER II 21 NORM', 'CARES ESSER I 20 NORM', 'Average Annual Pay', '% Students Tested Reading - Grade 6 2021-2022', '% On Campus 09/28/20', '% Black or African American Students 2021-2022', '# of Families 10', 'Total Staff 2021-2022', 'Total Staff 2020-2021', 'ESSER-SUPP 23 NORM', 'ESSER-SUPP 22 NORM', '% of Population Under 18 in Poverty', '% Students Tested Reading - Grade 8 2020-2021', '% Students Tested Reading - Grade 5 2018-2019', '% Prek 2018-2019', '% On Campus 01/29/21', '% K 2018-2019', '% Grades 9-12 2018-2019', '% Free or Reduced Lunch 2020-2021', '% Asian or Asian/Pacific Islander Students 2018-2019', 'Total Teachers 2021-2022', 'Total Teachers 2020-2021', '22-Suburb: Mid-size', '% Students Tested Reading - Grade 7 2020-2021', '% Students Tested Reading - Grade 6 2018-2019', '% Students Tested Reading - Grade 4 2021-2022', '% Students Tested Reading - Grade 3 2018-2019', '% Housing Owner Occup 10', '% HH 1 Male 10', '% County Infected 07/28/2021', '% County Deaths 07/29/2022', '% County Deaths 07/28/2021', '% County Deaths 01/29/21', '% Age 85-Up Pop 10', '41-Rural: Fringe', '32-Town: Distant', '31-Town: Fringe', '23-Suburb: Small', '21-Suburb: Large', '12-City: Mid-size', '11-City: Large', '% Students Tested Reading - Grade 7 2021-2022', '% Housing Renter Occup 10', '% County Infected 10/30/20', '% County Infected 09/28/20', '% County Deaths 10/30/2022', '% County Deaths 09/28/20', '% Age 20-24 Pop 10', '% ADA 2021-2022', '33-Town: Remote', '% County Infected 10/30/2022', '% School-wide Title I 2021-2022']"
