feature,method,model,score,score_type,selected,Method
Average Score Math All Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 7 2020-2021,Regularization,Lasso,-0.13824076639184305,N/A,1,Regularization - Lasso
Average Score Math All Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 4 2018-2019,Regularization,Lasso,0.0489110824221985,N/A,1,Regularization - Lasso
Average Score Math Free Lunch Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 3 2018-2019,Regularization,Lasso,-0.0003222576295397791,N/A,1,Regularization - Lasso
Average Score Math Hispanic Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 5 2020-2021,Regularization,Lasso,-0.03295993648862639,N/A,1,Regularization - Lasso
Average Score Math Hispanic Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 3 2018-2019,Regularization,Lasso,-0.027316331074371394,N/A,1,Regularization - Lasso
Average Score Math Poverty Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 5 2020-2021,Regularization,Lasso,-0.009302913351970263,N/A,1,Regularization - Lasso
Average Score Math T1 Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 6 2018-2019,Regularization,Lasso,0.2438636031890224,N/A,1,Regularization - Lasso
Average Score Reading White Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 5 2020-2021,Regularization,Lasso,0.01665111111939991,N/A,1,Regularization - Lasso
Average Score Reading White Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 5 2018-2019,Regularization,Lasso,0.05491236664857572,N/A,1,Regularization - Lasso
Average Score Reading All Grade 6 2018-2019,Regularization,Lasso,0.017038305164515318,N/A,1,Regularization - Lasso
Average Score Reading All Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 8 2018-2019,Regularization,Lasso,0.06294661944966355,N/A,1,Regularization - Lasso
Average Score Reading All Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 6 2018-2019,Regularization,Lasso,0.02257172756871192,N/A,1,Regularization - Lasso
Average Score Reading Free Lunch Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 8 2018-2019,Regularization,Lasso,0.0021142643267242174,N/A,1,Regularization - Lasso
Average Score Reading Free Lunch Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 3 2020-2021,Regularization,Lasso,0.17186016332981424,N/A,1,Regularization - Lasso
Average Score Reading Hispanic Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 6 2018-2019,Regularization,Lasso,0.12073905479333553,N/A,1,Regularization - Lasso
Average Score Reading Poverty Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age Male 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age Female 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Households 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Avg Household Size 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Families 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Avg Family Size 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Housing Units 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
County Population,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 09/28/20,Regularization,Lasso,-0.03030770893604938,N/A,1,Regularization - Lasso
% County Deaths 09/28/20,Regularization,Lasso,-0.0707888984979957,N/A,1,Regularization - Lasso
% County Infected 10/30/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 10/30/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 01/29/21,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 01/29/21,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 07/28/2021,Regularization,Lasso,-0.01865585789923735,N/A,1,Regularization - Lasso
% County Deaths 07/28/2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 01/29/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 01/29/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 07/29/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 07/29/2022,Regularization,Lasso,0.010172624626870243,N/A,1,Regularization - Lasso
% County Infected 10/30/2022,Regularization,Lasso,0.03000344866346157,N/A,1,Regularization - Lasso
% County Deaths 10/30/2022,Regularization,Lasso,0.0809254469492628,N/A,1,Regularization - Lasso
% On Campus 09/28/20,Regularization,Lasso,0.01831935292748083,N/A,1,Regularization - Lasso
% On Campus 10/30/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% On Campus 01/29/21,Regularization,Lasso,0.1270911970767427,N/A,1,Regularization - Lasso
% White Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Male Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Female Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 0-4 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 5-9 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 10-14 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 15-19 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 20-24 Pop 10,Regularization,Lasso,0.03870397047066673,N/A,1,Regularization - Lasso
% Age 25-34 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 35-44 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 45-54 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 55-64 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 65-74 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 75-84 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 85-Up Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH 1 Male 10,Regularization,Lasso,0.17627697561473418,N/A,1,Regularization - Lasso
% HH 1 Female 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Married-Child 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Married-noChild 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Male-Child 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Female-Child 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Vacant 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Owner Occup 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Renter Occup 10,Regularization,Lasso,0.05675214624890502,N/A,1,Regularization - Lasso
11-City: Large,Regularization,Lasso,-0.07149926865093456,N/A,1,Regularization - Lasso
12-City: Mid-size,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
13-City: Small,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
21-Suburb: Large,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
22-Suburb: Mid-size,Regularization,Lasso,0.13928691500010584,N/A,1,Regularization - Lasso
23-Suburb: Small,Regularization,Lasso,0.12877499934651288,N/A,1,Regularization - Lasso
31-Town: Fringe,Regularization,Lasso,-0.06971774430938991,N/A,1,Regularization - Lasso
32-Town: Distant,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
33-Town: Remote,Regularization,Lasso,0.06552456556142199,N/A,1,Regularization - Lasso
41-Rural: Fringe,Regularization,Lasso,0.12369616553409028,N/A,1,Regularization - Lasso
42-Rural: Distant,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
43-Rural: Remote,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2018-2019,Regularization,Lasso,0.109284550544068,N/A,1,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black or African American Students 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black or African American Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black or African American Students 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 1-8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 1-8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 1-8 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 9-12 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 9-12 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 9-12 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Students 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Students 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
