feature,method,model,score,score_type,selected,Method
Average Score Math All Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 5 2020-2021,Regularization,Lasso,-0.1095337505943786,N/A,1,Regularization - Lasso
Average Score Math All Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math All Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 3 2020-2021,Regularization,Lasso,-0.04531452305890742,N/A,1,Regularization - Lasso
Average Score Math Free Lunch Grade 4 2020-2021,Regularization,Lasso,-0.122909461165891,N/A,1,Regularization - Lasso
Average Score Math Free Lunch Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Free Lunch Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Hispanic Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 3 2020-2021,Regularization,Lasso,-0.021570063522394895,N/A,1,Regularization - Lasso
Average Score Math Poverty Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 5 2020-2021,Regularization,Lasso,-0.005565881076271294,N/A,1,Regularization - Lasso
Average Score Math Poverty Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math Poverty Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 4 2018-2019,Regularization,Lasso,0.01697127564242722,N/A,1,Regularization - Lasso
Average Score Math T1 Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Math T1 Grade 4 2020-2021,Regularization,Lasso,-0.00744826205313776,N/A,1,Regularization - Lasso
Average Score Math T1 Grade 5 2020-2021,Regularization,Lasso,-0.008013030117041868,N/A,1,Regularization - Lasso
Average Score Math T1 Grade 6 2020-2021,Regularization,Lasso,-0.055633462413514426,N/A,1,Regularization - Lasso
Average Score Reading White Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 8 2018-2019,Regularization,Lasso,0.05234758543358676,N/A,1,Regularization - Lasso
Average Score Reading White Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 5 2020-2021,Regularization,Lasso,0.17077001626490443,N/A,1,Regularization - Lasso
Average Score Reading White Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading White Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading All Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 5 2018-2019,Regularization,Lasso,0.2011104914172414,N/A,1,Regularization - Lasso
Average Score Reading Free Lunch Grade 6 2018-2019,Regularization,Lasso,0.06028260037181673,N/A,1,Regularization - Lasso
Average Score Reading Free Lunch Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Free Lunch Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 7 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Hispanic Grade 8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 4 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 7 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 8 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 4 2020-2021,Regularization,Lasso,0.15864442355447017,N/A,1,Regularization - Lasso
Average Score Reading Poverty Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading Poverty Grade 7 2020-2021,Regularization,Lasso,-0.020813289381339556,N/A,1,Regularization - Lasso
Average Score Reading Poverty Grade 8 2020-2021,Regularization,Lasso,0.0638891364487749,N/A,1,Regularization - Lasso
Average Score Reading T1 Grade 3 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 4 2018-2019,Regularization,Lasso,0.05432990797295122,N/A,1,Regularization - Lasso
Average Score Reading T1 Grade 5 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 6 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 3 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 4 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 5 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Average Score Reading T1 Grade 6 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age Male 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Median Age Female 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Households 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Avg Household Size 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Families 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
Avg Family Size 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
# of Housing Units 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
County Population,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 09/28/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 09/28/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 10/30/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 10/30/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 01/29/21,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 01/29/21,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 07/28/2021,Regularization,Lasso,-0.20237081279145028,N/A,1,Regularization - Lasso
% County Deaths 07/28/2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 01/29/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 01/29/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Infected 07/29/2022,Regularization,Lasso,0.12808814840130806,N/A,1,Regularization - Lasso
% County Deaths 07/29/2022,Regularization,Lasso,0.0020456204420773727,N/A,1,Regularization - Lasso
% County Infected 10/30/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% County Deaths 10/30/2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% On Campus 09/28/20,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% On Campus 10/30/20,Regularization,Lasso,0.28173550876210396,N/A,1,Regularization - Lasso
% On Campus 01/29/21,Regularization,Lasso,0.08379972702072329,N/A,1,Regularization - Lasso
% White Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Male Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Female Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 0-4 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 5-9 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 10-14 Pop 10,Regularization,Lasso,-0.022480164470121602,N/A,1,Regularization - Lasso
% Age 15-19 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 20-24 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 25-34 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 35-44 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 45-54 Pop 10,Regularization,Lasso,0.047314983400772434,N/A,1,Regularization - Lasso
% Age 55-64 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 65-74 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 75-84 Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Age 85-Up Pop 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH 1 Male 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH 1 Female 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Married-Child 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Married-noChild 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% HH Male-Child 10,Regularization,Lasso,0.044061090021867935,N/A,1,Regularization - Lasso
% HH Female-Child 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Vacant 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Owner Occup 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Housing Renter Occup 10,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
11-City: Large,Regularization,Lasso,-0.02062104515283026,N/A,1,Regularization - Lasso
12-City: Mid-size,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
13-City: Small,Regularization,Lasso,0.020744771551802214,N/A,1,Regularization - Lasso
21-Suburb: Large,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
22-Suburb: Mid-size,Regularization,Lasso,0.05672993862274376,N/A,1,Regularization - Lasso
23-Suburb: Small,Regularization,Lasso,0.015892056074289188,N/A,1,Regularization - Lasso
31-Town: Fringe,Regularization,Lasso,-0.027540696532971344,N/A,1,Regularization - Lasso
32-Town: Distant,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
33-Town: Remote,Regularization,Lasso,0.028363995220190643,N/A,1,Regularization - Lasso
41-Rural: Fringe,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
42-Rural: Distant,Regularization,Lasso,-0.13417711775907204,N/A,1,Regularization - Lasso
43-Rural: Remote,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% ADA 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2018-2019,Regularization,Lasso,0.08868720134616698,N/A,1,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Asian or Asian/Pacific Islander Students 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black or African American Students 2018-2019,Regularization,Lasso,0.06992527657435985,N/A,1,Regularization - Lasso
% Black or African American Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Black or African American Students 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2018-2019,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Free or Reduced Lunch 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 1-8 2018-2019,Regularization,Lasso,-0.002640147808410584,N/A,1,Regularization - Lasso
% Grades 1-8 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 1-8 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 9-12 2018-2019,Regularization,Lasso,0.05111724862411185,N/A,1,Regularization - Lasso
% Grades 9-12 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Grades 9-12 2021-2022,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
% Hispanic Students 2018-2019,Regularization,Lasso,-0.052648779486268144,N/A,1,Regularization - Lasso
% Hispanic Students 2020-2021,Regularization,Lasso,0.0,N/A,0,Regularization - Lasso
